CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD
ES182233518B,82,82,70.34463414634146,188.52836610876963,0,ACTIVO
ES182173807P,96,96,14.625,93.19512636907237,0,ACTIVO
ES182207909C,95,95,46.496842105263156,121.08194820620858,31,MODERADO
ES182318242Y,79,79,17.088607594936708,151.88686662501323,93,POCO_ACTIVO
ES182231115N,79,79,6.8354430379746836,60.75474665000529,0,ACTIVO
ES182403116I,7,7,0.0,0.0,0,ACTIVO
ES182271286E,37,37,88.6391891891892,532.5115180203376,62,MODERADO
ES182214697Y,87,87,0.0,0.0,31,MODERADO
ES182409753Y,83,83,20.72168674698795,177.76948971960564,0,ACTIVO
ES182240743F,88,88,13.745454545454544,115.79657441292478,0,ACTIVO
ES182185797K,36,36,130.33277777777778,330.61248055788053,31,MODERADO
ES182423415M,91,91,16.25934065934066,91.9428107007853,31,MODERADO
ES182278072V,94,94,167.7245744680851,431.4118716784296,0,ACTIVO
ES182292249S,79,79,32.875443037974684,99.88719380711511,31,MODERADO
ES182412264C,35,35,0.0,0.0,0,ACTIVO
ES182307098I,43,43,162.92883720930232,539.2087542042696,0,ACTIVO
ES182179899T,78,78,88.40769230769232,255.3331664983731,0,ACTIVO
ES182245514A,28,28,0.0,0.0,62,MODERADO
ES182282534V,79,79,27.358101265822786,243.0171692102514,31,MODERADO
ES182256920N,23,23,0.0,0.0,62,MODERADO
ES182248563A,95,95,0.0,0.0,31,MODERADO
ES182132926A,12,12,697.5866666666666,1821.3029898166728,0,ACTIVO
ES182454602R,96,96,24.6375,75.4173262935193,0,ACTIVO
ES182326493T,96,96,14.0625,137.78379803155377,0,ACTIVO
ES182273348A,86,86,25.964186046511628,133.97848888328056,93,POCO_ACTIVO
ES182355220Q,25,25,149.5476,401.882542067953,31,MODERADO
ES182318893E,89,89,9.28314606741573,64.97867348731891,0,ACTIVO
ES182329044D,31,31,28.17032258064516,106.43802564509456,31,MODERADO
ES182423547F,27,27,0.0,0.0,31,MODERADO
ES182124602L,19,19,358.27947368421053,460.1511396447631,0,ACTIVO
ES182356921E,96,96,0.0,0.0,0,ACTIVO
ES182326215Z,10,10,171.39600000000002,368.0664553280804,0,ACTIVO
ES182246812B,91,91,293.5820879120879,523.0220905458252,0,ACTIVO
ES182246209C,16,16,294.92062500000003,365.5571823480562,0,ACTIVO
ES182449076M,55,55,0.0,0.0,31,MODERADO
ES182364696R,25,25,220.47400000000002,643.3847007169713,62,MODERADO
ES182288619N,8,8,266.27750000000003,582.1666124241656,0,ACTIVO
ES182310027N,96,96,73.06927083333333,216.3788592711005,0,ACTIVO
ES182107917F,20,20,307.8,625.3529361383395,31,MODERADO
ES182281802V,12,12,45.23500000000001,155.8126759051627,0,ACTIVO
ES182408854I,94,94,20.106382978723403,143.8512873145225,0,ACTIVO
ES182280038B,84,84,12.966428571428573,88.70347229240679,0,ACTIVO
ES182417575C,73,73,31.988630136986302,152.8234403860571,0,ACTIVO
ES182222448X,73,73,0.0,0.0,31,MODERADO
ES182294987J,46,46,0.0,0.0,0,ACTIVO
ES182230244F,96,96,0.0,0.0,0,ACTIVO
ES182355897Z,70,70,30.857142857142858,258.16937961622904,31,MODERADO
ES182179892N,42,42,0.0,0.0,93,POCO_ACTIVO
ES182134350I,96,96,154.9519791666667,375.1772905416144,0,ACTIVO
ES182415590D,30,30,302.4,608.5656171234352,0,ACTIVO
ES182342179H,84,84,30.792857142857148,136.0946113375246,0,ACTIVO
ES182347511H,82,82,30.42439024390244,111.60810356102198,31,MODERADO
ES182271024Z,78,78,17.307692307692307,125.66367271952004,0,ACTIVO
ES182308527D,78,78,32.53564102564102,152.27504256622223,0,ACTIVO
ES182173817P,96,96,11.25,110.22703842524302,0,ACTIVO
ES182273755Q,45,45,0.0,0.0,31,MODERADO
ES182246049M,95,95,3.9789473684210526,38.78198170881882,31,MODERADO
ES182304827U,96,96,15.862499999999999,91.7843252871701,0,ACTIVO
ES182101187I,63,63,33.0,204.08963163751235,0,ACTIVO
ES182329394I,96,96,61.35885416666667,279.348129344277,0,ACTIVO
ES182314383O,23,23,0.0,0.0,0,ACTIVO
ES182392052T,28,28,268.6228571428572,656.7267604023544,0,ACTIVO
ES182169975X,84,84,7.458452380952381,68.34569967335969,0,ACTIVO
ES182231117M,30,30,137.91066666666666,703.8242085376704,62,MODERADO
ES182403143G,15,15,218.52,556.9853540008288,0,ACTIVO
ES182321112H,18,18,355.1138888888888,674.984778400389,0,ACTIVO
ES182416147H,96,96,15.329374999999999,49.19481461361981,0,ACTIVO
ES182164767Y,78,78,24.911538461538466,132.94897348550367,62,MODERADO
ES182439762M,30,30,346.326,609.5612127706969,31,MODERADO
ES182218869M,20,20,297.9625,336.82506569864233,0,ACTIVO
ES182401047X,9,9,0.0,0.0,62,MODERADO
ES182378983N,81,81,6.542716049382716,58.88444444444444,0,ACTIVO
ES182354580V,20,20,0.0,0.0,31,MODERADO
ES182345238C,25,25,259.642,349.09011334229064,0,ACTIVO
ES182206464H,11,11,128.81,294.6780789607534,0,ACTIVO
ES182381351E,94,94,0.0,0.0,62,MODERADO
ES182303618W,34,34,0.0,0.0,0,ACTIVO
ES182245553Q,76,76,19.18421052631579,155.18562738658636,0,ACTIVO
ES182397908L,20,20,0.0,0.0,62,MODERADO
ES182117240D,11,11,0.0,0.0,31,MODERADO
ES182105000M,9,9,0.0,0.0,31,MODERADO
ES182254396E,75,75,28.8,191.50273443817272,31,MODERADO
ES182173298M,17,17,0.0,0.0,62,MODERADO
ES182278978B,9,9,29.86777777777778,89.60333333333334,31,MODERADO
ES182241249A,10,10,267.084,563.3690713555368,0,ACTIVO
ES182218233V,95,95,26.147368421052633,200.64178774044544,31,MODERADO
ES182320091F,11,11,240.95818181818183,451.8919808940668,31,MODERADO
ES182375135D,33,33,0.0,0.0,0,ACTIVO
ES182114795O,96,96,32.623020833333335,105.21289404790843,0,ACTIVO
ES182426999Y,39,39,59.57461538461537,224.4996632730584,0,ACTIVO
ES182231889K,80,80,111.0375,252.66210205817512,0,ACTIVO
ES182448432P,45,45,57.0,267.3001377410113,31,MODERADO
ES182133636V,5,5,670.1540000000001,985.8766663381381,31,MODERADO
ES182159979P,21,21,128.57142857142858,589.1883036371794,0,ACTIVO
ES182274936N,95,95,30.978947368421053,112.15452665828519,31,MODERADO
ES182144279G,88,88,34.14852272727273,209.06432243733838,0,ACTIVO
ES182435749N,73,73,44.219589041095894,110.3391848704907,31,MODERADO
ES182436326K,18,18,0.0,0.0,62,MODERADO
ES182279293S,25,25,253.3604,747.1641971284938,0,ACTIVO
ES182324023N,35,35,528.8145714285714,881.5290649151915,0,ACTIVO
ES182234881G,37,37,203.79135135135135,488.5892137525606,31,MODERADO
ES182124305J,11,11,188.5090909090909,342.46776623368646,0,ACTIVO
ES182439147V,96,96,7.0715625,22.4963295873197,0,ACTIVO
ES182389216I,88,88,11.843181818181819,78.2571091044887,93,POCO_ACTIVO
ES182310037Q,42,42,0.0,0.0,0,ACTIVO
ES182225074H,71,71,15.209014084507041,128.15343057840505,0,ACTIVO
ES182137207D,8,8,0.0,0.0,31,MODERADO
ES182214595P,28,28,0.0,0.0,0,ACTIVO
ES182275787Z,42,42,58.88571428571428,254.12292451990734,31,MODERADO
ES182446873H,15,15,121.81466666666668,256.54181131978874,0,ACTIVO
ES182239414P,94,94,11.48936170212766,111.39349459594968,0,ACTIVO
ES182283705A,14,14,663.8742857142857,818.4676870809283,0,ACTIVO
ES182454428B,82,82,27.658536585365855,212.34302667054965,0,ACTIVO
ES182314806S,37,37,358.33351351351354,415.6027560277576,31,MODERADO
ES182187540A,80,80,13.281125,90.62739170122055,31,MODERADO
ES182388715F,94,94,27.491170212765958,224.25110904824655,0,ACTIVO
ES182171581H,17,17,1202.0317647058823,968.8389810762886,0,ACTIVO
ES182400613G,82,82,6.6432926829268295,60.15757382927266,0,ACTIVO
ES182198083U,18,18,0.0,0.0,31,MODERADO
ES182103123H,34,34,0.0,0.0,0,ACTIVO
ES182353636H,35,35,0.0,0.0,31,MODERADO
ES182232232F,9,9,0.0,0.0,0,ACTIVO
ES182213931F,42,42,0.0,0.0,62,MODERADO
ES182171069A,15,15,0.0,0.0,31,MODERADO
ES182453711E,13,13,263.69461538461536,313.764205059983,0,ACTIVO
ES182193905L,17,17,0.0,0.0,31,MODERADO
ES182387917F,12,12,46.68083333333333,153.63188769726239,0,ACTIVO
ES182120700J,11,11,152.1818181818182,347.29866633254386,0,ACTIVO
ES182114642X,8,8,0.0,0.0,31,MODERADO
ES182305866V,15,15,144.0,557.709601853868,31,MODERADO
ES182241784Z,20,20,0.0,0.0,62,MODERADO
ES182180458U,38,38,299.4789473684211,527.2180569837046,0,ACTIVO
ES182421555B,14,14,0.0,0.0,31,MODERADO
ES182315256V,21,21,0.0,0.0,0,ACTIVO
ES182267570H,28,28,404.57107142857143,859.7485675662058,0,ACTIVO
ES182370050P,16,16,203.85,459.41487133091374,31,MODERADO
ES182425618G,26,26,348.53153846153845,1235.181755061796,31,MODERADO
ES182157495C,24,24,399.3208333333334,1108.3800482173215,0,ACTIVO
ES182445888L,21,21,465.8909523809524,809.5478255477235,31,MODERADO
ES182112784Q,7,7,1002.61,822.7835789764725,0,ACTIVO
ES182311594Y,38,38,0.0,0.0,62,MODERADO
ES182341530M,5,5,0.0,0.0,31,MODERADO
ES182109769Y,17,17,405.74176470588236,530.2874878218806,0,ACTIVO
ES182256538W,7,7,0.0,0.0,31,MODERADO
ES182224796I,25,25,165.7552,420.10207233004695,0,ACTIVO
ES182372116I,6,6,0.0,0.0,31,MODERADO
ES182166082T,17,17,450.56823529411764,1017.8523928119151,31,MODERADO
ES182153814N,10,10,873.72,1285.49189962442,0,ACTIVO
ES182423491B,95,95,13.805263157894737,60.82953387256405,31,MODERADO
ES182382962N,7,7,0.0,0.0,0,ACTIVO
ES182361649M,5,5,0.0,0.0,31,MODERADO
ES182298317R,6,6,0.0,0.0,31,MODERADO
ES182321399V,17,17,0.0,0.0,0,ACTIVO
ES182349628S,36,36,56.267222222222216,153.1123418858773,0,ACTIVO
ES182144156D,11,11,0.0,0.0,93,POCO_ACTIVO
ES182181171U,12,12,0.0,0.0,31,MODERADO
ES182356304L,20,20,521.64,1751.325815489511,0,ACTIVO
ES182183023M,26,26,0.0,0.0,31,MODERADO
ES182210661I,10,10,180.472,290.44531417960405,31,MODERADO
ES182204388V,15,15,29.315333333333335,113.53779778851916,0,ACTIVO
ES182426919G,72,72,55.875,154.89296054163376,0,ACTIVO
ES182325629H,13,13,145.3846153846154,359.13357275103516,0,ACTIVO
ES182109153P,9,9,365.6777777777778,595.4512658433471,0,ACTIVO
ES182406358D,11,11,276.9290909090909,331.50708033025614,0,ACTIVO
ES182333581Z,31,31,277.6645161290323,639.2085239045691,31,MODERADO
ES182172375Y,12,12,120.56083333333333,281.9469382850847,31,MODERADO
ES182369195D,28,28,202.5,675.999260354625,31,MODERADO
ES182397823B,17,17,129.91470588235296,183.12944172489193,0,ACTIVO
ES182337933Z,6,6,0.0,0.0,31,MODERADO
ES182366834W,42,42,81.3857142857143,298.533169764228,31,MODERADO
ES182182768B,19,19,1359.7294736842105,1324.2933429924626,0,ACTIVO
ES182162274Z,9,9,0.0,0.0,0,ACTIVO
ES182425239O,5,5,216.0,482.99068313995457,31,MODERADO
ES182298733O,9,9,0.0,0.0,0,ACTIVO
ES182264186W,4,4,0.0,0.0,31,MODERADO
ES182146860R,5,5,0.0,0.0,31,MODERADO
ES182364358Y,28,28,200.57142857142858,434.20863977717306,0,ACTIVO
ES182375771K,23,23,0.0,0.0,0,ACTIVO
ES182110409H,17,17,0.0,0.0,62,MODERADO
ES182292488U,17,17,89.89470588235294,233.41269936845893,0,ACTIVO
ES182170371W,10,10,0.0,0.0,31,MODERADO
ES182343384S,9,9,144.4077777777778,343.7727905818674,0,ACTIVO
ES182380678E,39,39,194.84564102564102,401.9647613502226,31,MODERADO
ES182454582N,12,12,1234.7091666666668,1299.4052535221876,0,ACTIVO
ES182211690A,96,96,0.0,0.0,0,ACTIVO
ES182400630M,28,28,146.3785714285714,511.1494819102752,31,MODERADO
ES182231200J,33,33,98.68272727272726,324.87820694139293,0,ACTIVO
ES182123508Z,17,17,290.5117647058824,273.75032943439754,0,ACTIVO
ES182297258P,91,91,171.8956043956044,511.37939504661483,0,ACTIVO
ES182297975M,73,73,57.78698630136986,256.75070810615836,31,MODERADO
ES182410851L,86,86,57.34476744186047,245.07041297278454,62,MODERADO
ES182120279C,37,37,145.94594594594594,630.1741728348663,31,MODERADO
ES182267893K,80,80,51.1195,141.5509766466493,31,MODERADO
ES182289599H,4,4,1953.69,1338.9596775855498,0,ACTIVO
ES182102199B,83,83,54.65060240963855,250.95429735190584,31,MODERADO
ES182140361S,37,37,61.2972972972973,273.9201895995808,0,ACTIVO
ES182283828U,45,45,0.0,0.0,31,MODERADO
ES182159920R,25,25,177.12,336.966778777968,0,ACTIVO
ES182391084L,17,17,254.11764705882354,209.80642338621965,0,ACTIVO
ES182247984A,46,46,0.0,0.0,0,ACTIVO
ES182418416T,13,13,0.0,0.0,31,MODERADO
ES182397389L,92,92,0.0,0.0,31,MODERADO
ES182398010T,24,24,549.9987500000001,968.654398037556,31,MODERADO
ES182187052Z,41,41,13.170731707317072,84.33383141984727,0,ACTIVO
ES182455709Q,24,24,0.0,0.0,0,ACTIVO
ES182232797E,96,96,152.63729166666667,425.8643200152619,0,ACTIVO
ES182104750T,12,12,243.23000000000002,193.30979107968827,0,ACTIVO
ES182189974C,49,49,125.07102040816325,602.2161609223223,0,ACTIVO
ES182234555M,90,90,20.76,110.13781336391362,0,ACTIVO
ES182117628G,94,94,66.15542553191489,222.20713453440018,31,MODERADO
ES182312288U,11,11,162.5609090909091,407.3130619426425,0,ACTIVO
ES182292335W,79,79,27.341772151898734,243.01898660002118,0,ACTIVO
ES182283521D,32,32,406.15593749999994,854.3877719761201,31,MODERADO
ES182387890J,96,96,12.920625000000001,118.60792497541505,0,ACTIVO
ES182443538P,37,37,423.42648648648645,953.8888188451881,0,ACTIVO
ES182157586P,96,96,73.33572916666667,314.69504338994534,0,ACTIVO
ES182218191E,93,93,8.709677419354838,62.33196204425234,93,POCO_ACTIVO
ES182393166E,75,75,62.371066666666664,175.83627205192084,31,MODERADO
ES182311805L,82,82,9.878048780487806,89.44953612062571,0,ACTIVO
ES182388878K,80,80,60.14162500000001,217.08921459221014,31,MODERADO
ES182146242N,22,22,0.0,0.0,0,ACTIVO
ES182117423Y,96,96,7.875,34.80176946499613,0,ACTIVO
ES182269899Y,74,74,30.07891891891892,126.62605310457502,0,ACTIVO
ES182120558P,79,79,38.278481012658226,153.74795697695032,62,MODERADO
ES182307898M,41,41,42.15560975609756,253.14448994644127,31,MODERADO
ES182384686U,96,96,6.878854166666667,67.39873089340531,0,ACTIVO
ES182139729U,6,6,609.1933333333334,1108.124475438868,0,ACTIVO
ES182391303F,39,39,242.30897435897438,509.95936162546,0,ACTIVO
ES182122894N,64,64,22.34609375,124.96903438188309,31,MODERADO
ES182415336E,9,9,314.76,246.00504801731202,0,ACTIVO
ES182367230O,13,13,0.0,0.0,0,ACTIVO
ES182160467A,90,90,38.7,172.48354098322645,0,ACTIVO
ES182208521T,96,96,41.625625,170.60264492805314,0,ACTIVO
ES182413624H,90,90,24.36,180.4686438574035,93,POCO_ACTIVO
ES182257319S,17,17,0.0,0.0,0,ACTIVO
ES182228624C,12,12,280.39666666666665,346.0610442822147,0,ACTIVO
ES182185963Q,81,81,30.286419753086417,147.61140178953522,0,ACTIVO
ES182168944G,10,10,0.0,0.0,31,MODERADO
ES182229986S,15,15,0.0,0.0,31,MODERADO
ES182155142B,96,96,102.825,230.72856917074432,0,ACTIVO
ES182333792O,93,93,39.04548387096774,216.72825302125187,0,ACTIVO
ES182230830Z,90,90,12.360000000000001,117.25725563904349,0,ACTIVO
ES182170597D,96,96,19.603125000000002,105.13571825640169,0,ACTIVO
ES182273650Z,91,91,78.38901098901098,258.13953395210694,0,ACTIVO
ES182448255V,93,93,1.3067741935483872,12.60207394605886,93,POCO_ACTIVO
ES182144577R,64,64,58.26265625,209.6507670119653,31,MODERADO
ES182319470G,82,82,14.911829268292683,118.77998236316046,0,ACTIVO
ES182453172T,88,88,36.57272727272727,150.59077892063897,0,ACTIVO
ES182206494Z,82,82,18.4390243902439,127.90545288629716,31,MODERADO
ES182273599H,96,96,0.0,0.0,0,ACTIVO
ES182305987O,82,82,71.05609756097562,175.9493621721332,31,MODERADO
ES182104775W,45,45,108.0,535.0683898514112,0,ACTIVO
ES182446709I,26,26,332.51,545.431430828844,0,ACTIVO
ES182154890K,9,9,711.5655555555555,365.86474003759605,0,ACTIVO
ES182261114O,89,89,53.1808988764045,136.6652054511353,0,ACTIVO
ES182377231O,7,7,395.7885714285714,802.9075602340235,31,MODERADO
ES182400909W,23,23,0.0,0.0,0,ACTIVO
ES182386888R,21,21,0.0,0.0,0,ACTIVO
ES182170360V,35,35,323.7748571428572,1083.0296014676267,0,ACTIVO
ES182110052A,87,87,30.86390804597701,150.4628375299789,31,MODERADO
ES182230787Q,18,18,1111.7333333333333,1187.9731203237575,0,ACTIVO
ES182357797A,10,10,0.0,0.0,31,MODERADO
ES182366075F,96,96,17.60625,121.44281549029783,0,ACTIVO
ES182260181V,92,92,19.428260869565218,67.34165852402481,0,ACTIVO
ES182351999U,38,38,0.0,0.0,31,MODERADO
ES182228883P,77,77,100.90584415584415,301.1514278361716,0,ACTIVO
ES182204476L,8,8,0.0,0.0,62,MODERADO
ES182134317C,22,22,0.0,0.0,0,ACTIVO
ES182184677S,47,47,116.48361702127659,345.1471953190881,31,MODERADO
ES182395667L,95,95,12.992631578947368,84.81826785634128,31,MODERADO
ES182301889K,30,19,102.43266666666665,299.07556075500304,0,ACTIVO
ES182438843Y,90,90,11.165999999999999,53.2510519978376,0,ACTIVO
ES182278260N,53,44,54.91962264150943,191.13910173324902,0,ACTIVO
ES182256314L,8,8,225.7425,254.69661463620372,0,ACTIVO
ES182367128N,10,10,278.1,301.74840513248785,0,ACTIVO
ES182327877Z,75,75,25.2,218.23840175367857,0,ACTIVO
ES182425179L,96,96,0.0,0.0,0,ACTIVO
ES182306866M,7,7,452.2357142857143,772.6376828297798,31,MODERADO
ES182122898Z,16,16,0.0,0.0,0,ACTIVO
ES182164781S,19,19,345.28421052631575,919.9514203799374,0,ACTIVO
ES182109310E,83,83,86.50481927710842,362.42392941228053,31,MODERADO
ES182434629F,10,10,0.0,0.0,62,MODERADO
ES182286378Z,8,8,0.0,0.0,62,MODERADO
ES182343767K,20,20,230.6615,523.8971883497653,0,ACTIVO
ES182329099E,7,7,0.0,0.0,31,MODERADO
ES182125289J,22,22,0.0,0.0,31,MODERADO
ES182327403F,7,7,379.4714285714286,568.5817470229052,0,ACTIVO
ES182293755Z,18,18,1827.6766666666667,1819.0034198945957,0,ACTIVO
ES182224175A,85,85,19.694117647058825,150.178784210323,0,ACTIVO
ES182417706J,6,6,202.50166666666667,430.42473476400806,0,ACTIVO
ES182386762E,96,96,0.0,0.0,0,ACTIVO
ES182203764Y,83,83,20.88433734939759,177.91194895497597,31,MODERADO
ES182307543M,14,14,182.54999999999998,275.71642156947587,31,MODERADO
ES182253280W,96,96,74.86874999999999,214.96672511785337,0,ACTIVO
ES182247472N,13,13,1076.59,737.7049380002821,31,MODERADO
ES182339165G,93,93,38.49677419354838,135.79644169284254,93,POCO_ACTIVO
ES182326660K,44,44,67.97454545454545,199.9242474265963,31,MODERADO
ES182412949E,70,70,157.37142857142857,564.9928092765089,31,MODERADO
ES182270280V,6,6,183.4316666666667,437.9311585359812,0,ACTIVO
ES182424756B,28,28,293.5285714285714,457.394165744539,0,ACTIVO
ES182275221L,76,76,33.252631578947366,93.13939298876598,0,ACTIVO
ES182260480J,30,30,175.67999999999998,313.340372823834,0,ACTIVO
ES182263650Z,96,96,52.875,318.4558549924108,0,ACTIVO
ES182360639V,89,89,9.101123595505618,85.85982828051516,31,MODERADO
ES182194336Z,8,8,894.7862499999999,678.6519897337978,0,ACTIVO
ES182269943D,96,96,52.25625,182.60338546034393,0,ACTIVO
ES182375401K,91,91,0.0,0.0,31,MODERADO
ES182161247Y,93,93,32.806451612903224,201.06073374375325,31,MODERADO
ES182358569V,39,39,65.49230769230769,142.04738902473687,0,ACTIVO
ES182172508Z,10,10,874.231,1695.0510542062016,31,MODERADO
ES182422097C,96,96,65.47500000000001,164.25094087690144,0,ACTIVO
ES182216295T,16,16,0.0,0.0,0,ACTIVO
ES182143876P,38,38,0.0,0.0,31,MODERADO
ES182446725A,25,25,227.232,445.88961145108544,0,ACTIVO
ES182351899H,19,19,4.932631578947368,21.500842578349047,0,ACTIVO
ES182341576C,6,6,500.35833333333335,566.7757921582984,31,MODERADO
ES182175891X,15,15,664.0159999999998,1811.8577023667485,31,MODERADO
ES182348391H,19,19,0.0,0.0,31,MODERADO
ES182262271C,9,9,464.57111111111107,482.6329407646261,0,ACTIVO
ES182269418K,9,9,0.0,0.0,0,ACTIVO
ES182196916Z,30,30,230.46466666666666,665.0082504581965,0,ACTIVO
ES182420201E,33,33,0.0,0.0,0,ACTIVO
ES182180745X,17,17,95.29411764705883,269.00552148280394,31,MODERADO
ES182446171A,22,22,117.615,311.50162967929583,62,MODERADO
ES182246639Z,30,30,0.0,0.0,0,ACTIVO
ES182294217F,10,10,319.885,571.7440268599227,31,MODERADO
ES182264124A,8,8,0.0,0.0,31,MODERADO
ES182437171X,78,78,62.08615384615385,312.4529147581426,31,MODERADO
ES182154276K,38,38,0.0,0.0,31,MODERADO
ES182116771D,17,17,171.98,313.0797223751484,0,ACTIVO
ES182302893W,25,25,0.0,0.0,31,MODERADO
ES182251406J,7,7,0.0,0.0,93,POCO_ACTIVO
ES182102681O,35,35,153.10542857142855,905.7839306542307,31,MODERADO
ES182266077J,14,14,210.6,434.02544413184603,0,ACTIVO
ES182150376U,14,14,276.2035714285714,393.2128100387517,31,MODERADO
ES182279783R,15,15,124.32133333333334,186.4052214882814,0,ACTIVO
ES182334890M,6,6,246.635,439.79914910104134,31,MODERADO
ES182437899B,8,8,236.25,336.53433278472073,0,ACTIVO
ES182342522S,11,11,175.52363636363637,140.90563659930194,0,ACTIVO
ES182427102C,33,33,273.9339393939394,664.971291964639,0,ACTIVO
ES182145567P,7,7,0.0,0.0,0,ACTIVO
ES182439787T,17,17,217.2135294117647,483.1322194019611,0,ACTIVO
ES182157640J,5,5,742.21,1096.9035301930614,62,MODERADO
ES182370776E,12,12,688.3291666666668,1391.4234134835274,31,MODERADO
ES182143872K,10,10,0.0,0.0,31,MODERADO
ES182414868U,10,10,264.11400000000003,297.27134332121557,0,ACTIVO
ES182230069O,26,26,133.33846153846156,379.98743461006507,0,ACTIVO
ES182314117R,8,8,0.0,0.0,62,MODERADO
ES182134170Y,16,16,0.0,0.0,0,ACTIVO
ES182445448G,6,6,549.4866666666667,681.4179657645274,31,MODERADO
ES182397372H,9,9,0.0,0.0,31,MODERADO
ES182380813E,9,9,299.61999999999995,539.2804440641252,31,MODERADO
ES182191154T,6,6,0.0,0.0,31,MODERADO
ES182208245W,12,12,472.1958333333334,684.0136360876061,31,MODERADO
ES182215689S,8,8,1337.0525,1121.8480840336629,0,ACTIVO
ES182259326U,9,9,0.0,0.0,0,ACTIVO
ES182426417D,5,5,0.0,0.0,31,MODERADO
ES182304569E,23,23,390.81695652173914,484.96218618694934,0,ACTIVO
ES182418723I,2,2,0.0,0.0,31,MODERADO
ES182376140E,7,7,0.0,0.0,31,MODERADO
ES182239976Y,7,7,0.0,0.0,0,ACTIVO
ES182273045U,4,4,0.0,0.0,31,MODERADO
ES182238229R,10,10,0.0,0.0,0,ACTIVO
ES182216044T,4,4,9.139999999999999,16.940918904632454,31,MODERADO
ES182234055C,11,11,190.41181818181815,409.6115683624715,31,MODERADO
ES182280749K,16,16,315.77625,486.0648680971845,0,ACTIVO
ES182345782D,6,6,0.0,0.0,31,MODERADO
ES182370328K,4,4,0.0,0.0,62,MODERADO
ES182152849P,9,9,255.20666666666668,334.24549585596515,0,ACTIVO
ES182416804K,10,10,289.156,394.9316176026202,31,MODERADO
ES182136466T,96,96,0.0,0.0,0,ACTIVO
ES182112275J,17,17,0.0,0.0,0,ACTIVO
ES182238231U,86,86,21.348837209302324,175.27756860892254,0,ACTIVO
ES182343523J,40,40,67.53925000000001,418.23108730907455,31,MODERADO
ES182313133W,80,80,55.21225,181.8528105745434,0,ACTIVO
ES182431907T,73,73,93.05602739726028,384.99103697625844,31,MODERADO
ES182243966P,94,94,11.426170212765957,84.2643129874061,0,ACTIVO
ES182293040H,96,96,11.8125,65.06147902277952,0,ACTIVO
ES182298239U,89,89,0.0,0.0,31,MODERADO
ES182135068T,89,89,56.2752808988764,186.4524124523338,0,ACTIVO
ES182122126L,96,96,66.375,191.9976562356947,0,ACTIVO
ES182155508W,41,41,0.0,0.0,0,ACTIVO
ES182385732V,95,95,0.0,0.0,31,MODERADO
ES182198521X,95,95,47.240315789473684,232.20540692502917,31,MODERADO
ES182241945H,57,57,36.35859649122807,145.80279048180356,0,ACTIVO
ES182315180R,96,96,3.7929166666666667,33.27786328909534,0,ACTIVO
ES182211123S,90,90,0.0,0.0,0,ACTIVO
ES182160509U,96,96,0.0,0.0,0,ACTIVO
ES182439504V,41,41,0.0,0.0,31,MODERADO
